,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance,normalized_attendance2
717,2017,1,8/1/2017,3,2,4,0,0,10,0,4,2,52,1,45,2,1,2017,8,1,0.865384615,2
718,2017,5,8/30/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,30,1,2
719,2017,3,8/16/2017,4,2,4,0,0,29,0,4,2,97,1,90,3,1,2017,8,16,0.927835052,2
720,2017,3,8/16/2017,4,2,4,0,6,7,0,2,0,45,2,42,2,1,2017,8,16,0.933333333,2
721,2017,10,10/9/2017,1,0,4,0,5,4,0,4,2,23,1,13,1,1,2017,10,9,0.565217391,1
722,2017,7,9/13/2017,4,2,4,0,6,7,0,2,0,45,2,45,2,1,2017,9,13,1,2
723,2017,9,10/6/2017,0,2,4,2,2,21,0,4,2,97,1,38,2,1,2017,10,6,0.391752577,1
724,2017,3,8/16/2017,4,1,4,0,1,3,0,4,2,80,4,80,3,1,2017,8,16,1,2
725,2017,9,10/5/2017,2,0,4,0,5,8,0,4,2,105,1,47,2,1,2017,10,5,0.447619048,1
726,2017,8,9/21/2017,2,0,4,0,5,8,0,4,2,105,1,98,3,1,2017,9,21,0.933333333,2
727,2017,9,10/5/2017,2,2,4,0,5,24,0,4,2,48,2,27,1,1,2017,10,5,0.5625,1
728,2017,7,9/13/2017,4,1,4,0,1,3,0,4,2,80,4,77,3,1,2017,9,13,0.9625,2
729,2017,4,8/23/2017,4,2,4,0,6,7,0,2,0,45,2,29,1,1,2017,8,23,0.644444444,2
730,2017,8,9/21/2017,2,2,4,0,5,24,0,4,2,48,2,40,2,1,2017,9,21,0.833333333,2
731,2017,9,10/5/2017,2,1,4,0,5,1,0,4,2,91,2,91,3,1,2017,10,5,1,2
732,2017,12,10/27/2017,0,2,4,2,2,21,0,4,2,97,1,14,1,1,2017,10,27,0.144329897,0
733,2017,11,10/19/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,10,19,1,2
734,2017,10,10/9/2017,1,0,4,0,0,31,0,4,2,97,1,61,3,1,2017,10,9,0.628865979,2
735,2017,9,10/5/2017,2,0,4,0,0,10,0,4,2,30,2,30,1,1,2017,10,5,1,2
736,2017,1,8/2/2017,4,2,5,0,5,28,0,2,2,72,1,24,1,1,2017,8,2,0.333333333,1
737,2017,4,8/22/2017,3,2,5,0,5,8,0,4,2,105,2,67,3,1,2017,8,22,0.638095238,2
738,2017,2,8/8/2017,3,2,5,0,5,8,0,4,2,105,2,88,3,1,2017,8,8,0.838095238,2
739,2017,2,8/7/2017,1,0,5,0,5,28,0,2,2,72,1,39,2,1,2017,8,7,0.541666667,1
740,2017,1,8/2/2017,4,2,5,0,4,26,0,4,2,97,1,45,2,1,2017,8,2,0.463917526,1
741,2017,7,9/14/2017,2,0,5,0,5,28,0,2,2,79,1,30,1,1,2017,9,14,0.379746835,1
742,2017,2,8/7/2017,1,1,5,0,4,26,0,4,2,97,1,42,2,1,2017,8,7,0.432989691,1
743,2017,4,8/22/2017,3,0,5,0,5,4,0,4,2,43,2,36,2,1,2017,8,22,0.837209302,2
744,2017,0,7/24/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,7,24,0.416666667,1
745,2017,9,10/3/2017,3,0,5,0,5,4,0,4,2,36,1,17,1,1,2017,10,3,0.472222222,1
746,2017,5,8/31/2017,2,0,5,0,0,10,0,4,0,74,1,68,3,1,2017,8,31,0.918918919,2
747,2017,4,8/21/2017,1,0,5,0,5,28,0,2,2,72,1,27,1,1,2017,8,21,0.375,1
748,2017,7,9/14/2017,2,0,5,0,0,10,0,4,0,74,1,69,3,1,2017,9,14,0.932432432,2
749,2017,0,7/27/2017,2,0,5,0,5,28,0,2,2,79,1,25,1,1,2017,7,27,0.316455696,1
750,2017,5,8/31/2017,2,2,5,0,0,29,0,4,2,61,2,61,3,1,2017,8,31,1,2
751,2017,1,8/2/2017,4,0,5,2,2,25,0,4,2,69,1,18,1,1,2017,8,2,0.260869565,0
752,2017,8,9/19/2017,3,2,5,0,5,8,0,4,2,105,2,53,3,1,2017,9,19,0.504761905,1
753,2017,2,8/7/2017,1,2,5,0,4,26,0,4,2,61,2,28,1,1,2017,8,7,0.459016393,1
754,2017,9,10/3/2017,3,2,5,0,5,8,0,4,2,105,2,51,2,1,2017,10,3,0.485714286,1
755,2017,9,10/3/2017,3,0,5,0,5,4,0,4,2,43,2,30,1,1,2017,10,3,0.697674419,2
756,2017,6,9/7/2017,2,0,5,0,5,28,0,2,2,79,1,27,1,1,2017,9,7,0.341772152,1
757,2017,4,8/22/2017,3,0,5,0,5,4,0,4,2,36,1,14,1,1,2017,8,22,0.388888889,1
758,2017,4,8/21/2017,1,1,5,0,4,26,0,4,2,97,1,31,1,1,2017,8,21,0.319587629,1
759,2017,1,8/2/2017,4,0,5,0,5,4,1,3,2,56,2,48,2,1,2017,8,2,0.857142857,2
760,2017,1,8/2/2017,4,1,5,0,4,26,0,4,2,69,1,31,1,1,2017,8,2,0.449275362,1
761,2017,6,9/7/2017,2,0,5,0,0,10,0,4,0,74,1,71,3,1,2017,9,7,0.959459459,2
762,2017,0,7/27/2017,2,0,5,0,4,26,0,4,2,69,1,23,1,1,2017,7,27,0.333333333,1
763,2017,3,8/17/2017,2,0,5,0,4,26,0,4,2,69,1,26,1,1,2017,8,17,0.376811594,1
764,2017,0,7/24/2017,1,2,5,0,4,26,0,4,2,61,2,42,2,1,2017,7,24,0.68852459,2
765,2017,5,8/31/2017,2,0,5,0,5,28,0,2,2,79,1,23,1,1,2017,8,31,0.291139241,0
766,2017,2,8/8/2017,3,0,5,0,5,4,0,4,2,43,2,39,2,1,2017,8,8,0.906976744,2
767,2017,7,9/14/2017,2,2,5,0,0,29,0,4,2,61,2,52,3,1,2017,9,14,0.852459016,2
768,2017,11,10/17/2017,3,0,5,0,5,4,0,4,2,36,1,13,1,1,2017,10,17,0.361111111,1
769,2017,11,10/17/2017,3,2,5,0,5,8,0,4,2,105,2,46,2,1,2017,10,17,0.438095238,1
770,2017,0,7/27/2017,2,0,5,0,0,10,0,4,0,74,1,74,3,1,2017,7,27,1,2
771,2017,11,10/16/2017,1,1,5,0,4,26,0,4,2,97,1,24,1,1,2017,10,16,0.24742268,0
772,2017,10,10/12/2017,2,0,5,0,0,10,0,4,0,74,1,57,3,1,2017,10,12,0.77027027,2
773,2017,8,9/18/2017,1,2,5,0,4,26,0,4,2,61,2,13,1,1,2017,9,18,0.213114754,0
774,2017,6,9/4/2017,1,0,5,0,5,28,0,2,2,72,1,27,1,1,2017,9,4,0.375,1
775,2017,4,8/21/2017,1,2,5,0,5,4,0,4,2,62,1,16,1,1,2017,8,21,0.258064516,0
776,2017,0,7/24/2017,1,1,5,0,4,26,0,4,2,97,1,28,1,1,2017,7,24,0.288659794,0
777,2017,3,8/15/2017,3,0,5,0,5,4,0,4,2,43,2,38,2,1,2017,8,15,0.88372093,2
778,2017,6,9/4/2017,1,2,5,0,4,26,0,4,2,61,2,18,1,1,2017,9,4,0.295081967,0
779,2017,11,10/19/2017,2,0,5,0,5,28,0,2,2,79,1,20,1,1,2017,10,19,0.253164557,0
780,2017,8,9/19/2017,3,0,5,0,5,4,0,4,2,43,2,29,1,1,2017,9,19,0.674418605,2
781,2017,0,7/25/2017,3,2,5,0,5,8,0,4,2,105,2,81,3,1,2017,7,25,0.771428571,2
782,2017,9,10/4/2017,4,0,5,0,5,4,1,3,2,56,2,17,1,1,2017,10,4,0.303571429,1
783,2017,11,10/17/2017,3,0,5,0,5,4,0,4,2,43,2,30,1,1,2017,10,17,0.697674419,2
784,2017,6,9/4/2017,1,1,5,0,4,26,0,4,2,97,1,17,1,1,2017,9,4,0.175257732,0
785,2017,0,7/27/2017,2,1,5,0,5,6,1,4,2,33,1,24,1,1,2017,7,27,0.727272727,2
786,2017,6,9/6/2017,4,0,5,0,5,4,1,3,2,56,2,35,2,1,2017,9,6,0.625,2
787,2017,10,10/11/2017,4,2,5,0,4,26,0,4,2,97,1,25,1,1,2017,10,11,0.257731959,0
788,2017,11,10/16/2017,1,2,5,0,4,26,0,4,2,61,2,14,1,1,2017,10,16,0.229508197,0
789,2017,8,9/18/2017,1,0,5,0,5,28,0,2,2,72,1,19,1,1,2017,9,18,0.263888889,0
790,2017,4,8/21/2017,1,2,5,0,4,26,0,4,2,61,2,18,1,1,2017,8,21,0.295081967,0
791,2017,3,8/17/2017,2,2,5,0,0,29,0,4,2,61,2,53,3,1,2017,8,17,0.868852459,2
792,2017,3,8/17/2017,2,0,5,0,5,28,0,2,2,79,1,40,2,1,2017,8,17,0.506329114,1
793,2017,10,10/12/2017,2,0,5,0,5,28,0,2,2,79,1,21,1,1,2017,10,12,0.265822785,0
794,2017,3,8/15/2017,3,0,5,0,5,4,0,4,2,36,1,23,1,1,2017,8,15,0.638888889,2
795,2017,9,10/4/2017,4,2,5,0,4,26,0,4,2,97,1,26,1,1,2017,10,4,0.268041237,0
796,2017,7,9/12/2017,3,0,5,0,5,4,0,4,2,36,1,15,1,1,2017,9,12,0.416666667,1
797,2017,6,9/7/2017,2,2,5,0,0,29,0,4,2,61,2,54,3,1,2017,9,7,0.885245902,2
798,2017,7,9/12/2017,3,2,5,0,5,8,0,4,2,105,2,57,3,1,2017,9,12,0.542857143,1
799,2017,10,10/11/2017,4,2,5,0,5,28,0,2,2,72,1,12,1,1,2017,10,11,0.166666667,0
800,2017,6,9/6/2017,4,2,5,0,4,26,0,4,2,97,1,30,1,1,2017,9,6,0.309278351,1
801,2017,8,9/18/2017,1,1,5,0,4,26,0,4,2,97,1,31,1,1,2017,9,18,0.319587629,1
802,2017,9,10/4/2017,4,1,5,0,0,10,0,4,2,39,2,16,1,1,2017,10,4,0.41025641,1
803,2017,9,10/5/2017,2,0,5,0,5,28,0,2,2,79,1,29,1,1,2017,10,5,0.367088608,1
804,2017,10,10/10/2017,3,2,5,0,5,8,0,4,2,105,2,55,3,1,2017,10,10,0.523809524,1
805,2017,8,9/20/2017,4,1,5,0,0,10,0,4,2,39,2,17,1,1,2017,9,20,0.435897436,1
806,2017,3,8/17/2017,2,0,5,0,0,10,0,4,0,74,1,74,3,1,2017,8,17,1,2
807,2017,0,7/26/2017,4,2,5,0,5,28,0,2,2,72,1,26,1,1,2017,7,26,0.361111111,1
808,2017,3,8/16/2017,4,2,5,0,4,26,0,4,2,97,1,38,2,1,2017,8,16,0.391752577,1
809,2017,3,8/15/2017,3,2,5,0,5,8,0,4,2,105,2,69,3,1,2017,8,15,0.657142857,2
810,2017,6,9/6/2017,4,1,5,0,0,10,0,4,2,39,2,29,1,1,2017,9,6,0.743589744,2
811,2017,5,8/29/2017,3,2,5,0,5,8,0,4,2,105,2,63,3,1,2017,8,29,0.6,1
812,2017,11,10/16/2017,1,0,5,0,5,28,0,2,2,72,1,16,1,1,2017,10,16,0.222222222,0
813,2017,8,9/19/2017,3,0,5,0,5,4,0,4,2,36,1,19,1,1,2017,9,19,0.527777778,1
814,2017,4,8/23/2017,4,2,5,0,5,28,0,2,2,72,1,16,1,1,2017,8,23,0.222222222,0
815,2017,10,10/9/2017,1,2,5,0,5,4,0,4,2,62,1,14,1,1,2017,10,9,0.225806452,0
816,2017,0,7/26/2017,4,2,5,0,4,26,0,4,2,97,1,47,2,1,2017,7,26,0.484536082,1
817,2017,8,9/20/2017,4,0,5,0,5,4,1,3,2,56,2,24,1,1,2017,9,20,0.428571429,1
818,2017,3,8/16/2017,4,2,5,0,5,28,0,2,2,72,1,18,1,1,2017,8,16,0.25,0
819,2017,7,9/12/2017,3,0,5,0,5,4,0,4,2,43,2,35,2,1,2017,9,12,0.813953488,2
820,2017,5,8/28/2017,1,1,5,0,4,26,0,4,2,97,1,29,1,1,2017,8,28,0.298969072,0
821,2017,5,8/29/2017,3,0,5,0,5,4,0,4,2,43,2,38,2,1,2017,8,29,0.88372093,2
822,2017,7,9/11/2017,1,0,5,0,5,28,0,2,2,72,1,21,1,1,2017,9,11,0.291666667,0
823,2017,10,10/10/2017,3,0,5,0,5,4,0,4,2,43,2,39,2,1,2017,10,10,0.906976744,2
824,2017,10,10/10/2017,3,0,5,0,5,4,0,4,2,36,1,12,1,1,2017,10,10,0.333333333,1
825,2017,6,9/6/2017,4,2,5,0,5,28,0,2,2,72,1,16,1,1,2017,9,6,0.222222222,0
826,2017,10,10/9/2017,1,1,5,0,4,26,0,4,2,97,1,19,1,1,2017,10,9,0.195876289,0
827,2017,2,8/8/2017,3,0,5,0,5,4,0,4,2,36,1,22,1,1,2017,8,8,0.611111111,2
828,2017,10,10/9/2017,1,2,5,0,4,26,0,4,2,61,2,16,1,1,2017,10,9,0.262295082,0
829,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0.173913043,0
830,2017,2,8/10/2017,2,2,5,0,0,29,0,4,2,61,2,60,3,1,2017,8,10,0.983606557,2
831,2017,10,10/12/2017,2,2,5,0,0,29,0,4,2,61,2,55,3,1,2017,10,12,0.901639344,2
832,2017,1,8/3/2017,2,2,5,0,0,29,0,4,2,61,2,60,3,1,2017,8,3,0.983606557,2
833,2017,2,8/7/2017,1,2,5,0,5,4,0,4,2,62,1,15,1,1,2017,8,7,0.241935484,0
834,2017,4,8/23/2017,4,2,5,0,4,26,0,4,2,97,1,42,2,1,2017,8,23,0.432989691,1
835,2017,11,10/20/2017,0,2,5,0,6,23,0,4,2,50,3,30,1,1,2017,10,20,0.6,1
836,2017,0,7/27/2017,2,2,5,0,0,29,0,4,2,61,2,56,3,1,2017,7,27,0.918032787,2
837,2017,6,9/5/2017,3,2,5,0,5,8,0,4,2,105,2,64,3,1,2017,9,5,0.60952381,2
838,2017,11,10/18/2017,4,1,5,0,0,10,0,4,2,39,2,26,1,1,2017,10,18,0.666666667,2
839,2017,2,8/10/2017,2,0,5,0,4,26,0,4,2,69,1,41,2,1,2017,8,10,0.594202899,1
840,2017,7,9/11/2017,1,2,5,0,4,26,0,4,2,61,2,21,1,1,2017,9,11,0.344262295,1
841,2017,1,8/2/2017,4,1,5,0,0,10,0,4,2,39,2,39,2,1,2017,8,2,1,2
842,2017,2,8/9/2017,4,0,5,2,2,25,0,4,2,69,1,13,1,1,2017,8,9,0.188405797,0
843,2017,10,10/11/2017,4,0,5,0,5,4,1,3,2,56,2,27,1,1,2017,10,11,0.482142857,1
844,2017,2,8/9/2017,4,2,5,0,4,26,0,4,2,97,1,35,2,1,2017,8,9,0.360824742,1
845,2017,5,8/28/2017,1,2,5,0,4,26,0,4,2,61,2,24,1,1,2017,8,28,0.393442623,1
846,2017,9,10/5/2017,2,2,5,0,0,29,0,4,2,61,2,55,3,1,2017,10,5,0.901639344,2
847,2017,7,9/13/2017,4,2,5,0,5,28,0,2,2,72,1,14,1,1,2017,9,13,0.194444444,0
848,2017,1,8/1/2017,3,2,5,0,5,8,0,4,2,105,2,84,3,1,2017,8,1,0.8,2
849,2017,10,10/9/2017,1,0,5,0,5,28,0,2,2,72,1,18,1,1,2017,10,9,0.25,0
850,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0.173913043,0
851,2017,5,8/30/2017,4,2,5,0,4,26,0,4,2,97,1,29,1,1,2017,8,30,0.298969072,0
852,2017,1,7/31/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,7,31,0.416666667,1
853,2017,2,8/10/2017,2,0,5,0,5,28,0,2,2,79,1,42,2,1,2017,8,10,0.53164557,1
854,2017,0,7/28/2017,0,2,5,0,6,23,0,4,2,50,3,31,1,1,2017,7,28,0.62,2
855,2017,5,8/29/2017,3,0,5,0,5,4,0,4,2,36,1,12,1,1,2017,8,29,0.333333333,1
856,2017,1,8/3/2017,2,0,5,0,4,26,0,4,2,69,1,44,2,1,2017,8,3,0.637681159,2
857,2017,10,10/11/2017,4,1,5,0,0,10,0,4,2,39,2,20,1,1,2017,10,11,0.512820513,1
858,2017,1,8/3/2017,2,0,5,0,5,28,0,2,2,79,1,34,2,1,2017,8,3,0.430379747,1
859,2017,8,9/21/2017,2,0,5,0,5,28,0,2,2,79,1,33,2,1,2017,9,21,0.417721519,1
860,2017,3,8/16/2017,4,1,5,0,0,10,0,4,2,39,2,36,2,1,2017,8,16,0.923076923,2
861,2017,0,7/26/2017,4,1,5,0,4,26,0,4,2,69,1,23,1,1,2017,7,26,0.333333333,1
862,2017,6,9/5/2017,3,0,5,0,5,4,0,4,2,43,2,41,2,1,2017,9,5,0.953488372,2
863,2017,11,10/18/2017,4,0,5,0,5,4,1,3,2,56,2,38,2,1,2017,10,18,0.678571429,2
864,2017,4,8/24/2017,2,0,5,0,5,28,0,2,2,79,1,29,1,1,2017,8,24,0.367088608,1
865,2017,1,8/3/2017,2,0,5,0,4,26,0,4,2,69,1,44,2,1,2017,8,3,0.637681159,2
866,2017,3,8/14/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,8,14,0.416666667,1
867,2017,11,10/18/2017,4,2,5,0,5,28,0,2,2,72,1,12,1,1,2017,10,18,0.166666667,0
868,2017,1,8/3/2017,2,0,5,0,0,10,0,4,0,74,1,73,3,1,2017,8,3,0.986486486,2
869,2017,8,9/21/2017,2,2,5,0,0,29,0,4,2,61,2,47,2,1,2017,9,21,0.770491803,2
870,2017,8,9/21/2017,2,0,5,0,0,10,0,4,0,74,1,57,3,1,2017,9,21,0.77027027,2
871,2017,5,8/28/2017,1,0,5,0,5,28,0,2,2,72,1,19,1,1,2017,8,28,0.263888889,0
872,2017,1,8/1/2017,3,0,5,0,5,4,0,4,2,43,2,36,2,1,2017,8,1,0.837209302,2
873,2017,11,10/19/2017,2,2,5,0,0,29,0,4,2,61,2,47,2,1,2017,10,19,0.770491803,2
874,2017,0,7/26/2017,4,0,5,0,5,4,1,3,2,56,2,43,2,1,2017,7,26,0.767857143,2
875,2017,2,8/10/2017,2,1,5,0,5,6,1,4,2,33,1,14,1,1,2017,8,10,0.424242424,1
876,2017,3,8/14/2017,1,1,5,0,4,26,0,4,2,97,1,34,2,1,2017,8,14,0.350515464,1
877,2017,2,8/10/2017,2,0,5,0,0,10,0,4,0,74,1,65,3,1,2017,8,10,0.878378378,2
878,2017,3,8/14/2017,1,2,5,0,4,26,0,4,2,61,2,17,1,1,2017,8,14,0.278688525,0
879,2017,11,10/18/2017,4,2,5,0,4,26,0,4,2,97,1,21,1,1,2017,10,18,0.216494845,0
880,2017,7,9/11/2017,1,1,5,0,4,26,0,4,2,97,1,33,2,1,2017,9,11,0.340206186,1
881,2017,4,8/24/2017,2,0,5,0,0,10,0,4,0,74,1,71,3,1,2017,8,24,0.959459459,2
882,2017,7,9/13/2017,4,1,5,0,0,10,0,4,2,39,2,28,1,1,2017,9,13,0.717948718,2
883,2017,6,9/5/2017,3,0,5,0,5,4,0,4,2,36,1,14,1,1,2017,9,5,0.388888889,1
884,2017,0,7/26/2017,4,1,5,0,0,10,0,4,2,39,2,34,2,1,2017,7,26,0.871794872,2
885,2017,8,9/20/2017,4,2,5,0,4,26,0,4,2,97,1,27,1,1,2017,9,20,0.278350515,0
886,2017,4,8/24/2017,2,2,5,0,0,29,0,4,2,61,2,52,3,1,2017,8,24,0.852459016,2
887,2017,8,9/20/2017,4,2,5,0,5,28,0,2,2,72,1,13,1,1,2017,9,20,0.180555556,0
888,2017,1,8/3/2017,2,1,5,0,5,6,1,4,2,33,1,20,1,1,2017,8,3,0.606060606,2
889,2017,4,8/23/2017,4,1,5,0,0,10,0,4,2,39,2,28,1,1,2017,8,23,0.717948718,2
890,2017,2,8/9/2017,4,0,5,0,5,4,1,3,2,56,2,47,2,1,2017,8,9,0.839285714,2
891,2017,4,8/23/2017,4,0,5,0,5,4,1,3,2,56,2,40,2,1,2017,8,23,0.714285714,2
892,2017,2,8/9/2017,4,1,5,0,4,26,0,4,2,69,1,25,1,1,2017,8,9,0.362318841,1
893,2017,1,7/31/2017,1,2,5,0,5,4,0,4,2,62,1,27,1,1,2017,7,31,0.435483871,1
894,2017,7,9/13/2017,4,0,5,0,5,4,1,3,2,56,2,32,2,1,2017,9,13,0.571428571,1
895,2017,3,8/16/2017,4,1,5,0,4,26,0,4,2,69,1,22,1,1,2017,8,16,0.31884058,1
896,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0.173913043,0
897,2017,3,8/14/2017,1,2,5,0,5,4,0,4,2,62,1,17,1,1,2017,8,14,0.274193548,0
898,2017,3,8/16/2017,4,0,5,0,5,4,1,3,2,56,2,40,2,1,2017,8,16,0.714285714,2
899,2017,7,9/13/2017,4,2,5,0,4,26,0,4,2,97,1,32,2,1,2017,9,13,0.329896907,1
900,2017,2,8/9/2017,4,1,5,0,0,10,0,4,2,39,2,35,2,1,2017,8,9,0.897435897,2
901,2017,1,7/31/2017,1,2,5,0,4,26,0,4,2,61,2,29,1,1,2017,7,31,0.475409836,1
902,2017,1,7/31/2017,1,1,5,0,4,26,0,4,2,97,1,59,3,1,2017,7,31,0.608247423,2
903,2017,5,8/30/2017,4,0,5,0,5,4,1,3,2,56,2,37,2,1,2017,8,30,0.660714286,2
904,2017,5,8/30/2017,4,1,5,0,0,10,0,4,2,39,2,17,1,1,2017,8,30,0.435897436,1
905,2017,1,8/1/2017,3,0,5,0,5,4,0,4,2,36,1,21,1,1,2017,8,1,0.583333333,1
906,2017,0,7/24/2017,1,2,7,0,2,13,0,0,0,41,2,32,2,1,2017,7,24,0.780487805,2
907,2017,0,7/24/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,7,24,1,2
908,2017,0,7/24/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,7,24,1,2
909,2017,0,7/24/2017,1,2,7,2,6,12,0,4,2,19,1,4,1,1,2017,7,24,0.210526316,0
910,2017,6,9/8/2017,0,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,8,0.916666667,2
911,2017,6,9/8/2017,0,0,7,2,5,8,0,4,2,31,1,31,1,1,2017,9,8,1,2
912,2017,4,8/21/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,8,21,0.894736842,2
913,2017,5,8/31/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,31,1,2
914,2017,2,8/9/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,8,9,1,2
915,2017,2,8/9/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,9,1,2
916,2017,4,8/22/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,22,1,2
917,2017,4,8/22/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,8,22,0.956521739,2
918,2017,8,9/21/2017,2,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,21,0.875,2
919,2017,8,9/21/2017,2,2,7,2,6,12,0,0,2,25,1,21,1,1,2017,9,21,0.84,2
920,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,21,1,2
921,2017,1,8/4/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,4,0.857142857,2
922,2017,1,8/4/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,8,4,1,2
923,2017,1,8/4/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1,2
924,2017,1,8/4/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1,2
925,2017,1,8/4/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1,2
926,2017,3,8/14/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,14,1,2
927,2017,7,9/11/2017,1,2,7,0,2,13,0,0,0,41,2,30,1,1,2017,9,11,0.731707317,2
928,2017,7,9/11/2017,1,0,7,0,6,18,0,4,0,8,3,6,1,1,2017,9,11,0.75,2
929,2017,7,9/11/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,9,11,1,2
930,2017,7,9/11/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,11,0.894736842,2
931,2017,7,9/11/2017,1,2,7,2,6,12,0,4,2,19,1,16,1,1,2017,9,11,0.842105263,2
932,2017,4,8/24/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,24,1,2
933,2017,5,8/29/2017,3,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,29,0.857142857,2
934,2017,5,8/29/2017,3,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,29,0.875,2
935,2017,5,8/29/2017,3,2,7,2,6,12,0,0,2,25,1,20,1,1,2017,8,29,0.8,2
936,2017,5,8/29/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,29,1,2
937,2017,5,8/29/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,29,1,2
938,2017,5,8/29/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,29,1,2
939,2017,5,8/29/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,8,29,0.909090909,2
940,2017,11,10/16/2017,1,2,7,0,2,13,0,0,0,41,2,36,2,1,2017,10,16,0.87804878,2
941,2017,11,10/16/2017,1,0,7,0,6,18,0,4,0,8,3,5,1,1,2017,10,16,0.625,2
942,2017,11,10/16/2017,1,1,7,0,0,20,0,4,0,21,2,18,1,1,2017,10,16,0.857142857,2
943,2017,7,9/14/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,9,14,0.958333333,2
944,2017,7,9/14/2017,2,2,7,2,6,12,0,0,2,25,1,24,1,1,2017,9,14,0.96,2
945,2017,3,8/17/2017,2,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,8,17,0.833333333,2
946,2017,3,8/17/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,17,1,2
947,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,17,1,2
948,2017,0,7/25/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,7,25,1,2
949,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,8,17,0.909090909,2
950,2017,3,8/17/2017,2,0,7,2,6,12,0,4,2,15,1,11,1,1,2017,8,17,0.733333333,2
951,2017,2,8/7/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,7,1,2
952,2017,2,8/7/2017,1,1,7,0,0,20,0,4,0,21,2,20,1,1,2017,8,7,0.952380952,2
953,2017,2,8/7/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,8,7,1,2
954,2017,2,8/7/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,8,7,1,2
955,2017,2,8/8/2017,3,0,7,2,6,23,0,4,2,23,1,17,1,1,2017,8,8,0.739130435,2
956,2017,2,8/8/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,8,8,1,2
957,2017,4,8/22/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,8,22,0.909090909,2
958,2017,10,10/9/2017,1,2,7,0,2,13,0,0,0,41,2,26,1,1,2017,10,9,0.634146341,2
959,2017,10,10/9/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,10,9,1,2
960,2017,8,9/22/2017,0,2,7,0,5,15,0,4,2,14,1,8,1,1,2017,9,22,0.571428571,1
961,2017,8,9/22/2017,0,2,7,2,6,12,0,4,2,21,1,20,1,1,2017,9,22,0.952380952,2
962,2017,8,9/22/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,22,1,2
963,2017,8,9/22/2017,0,0,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,22,0.875,2
